,label,content
154,사회,"서울시는 앞으로 시가 발주하는 공사 현장에 대해 공무원을 상주시켜 직접 관리하고 공사 과정은 동영상으로 촬영해 기록을 남기도록 의무화했습니다. 서울시는 서울시가 발주한 건설 공사를 담당 공무원이 상주하면서 현장을 책임지고 관리하는 ‘공무원 직접 감리제’를 시행하겠다고 오늘(13일) 발표했습니다. 그동안은 민간 업체가 이 업무를 대행해왔습니다. 다만, 건설기술진흥법상 총 공사비 200억 원 이상의 공사는 민간업체가 관리를 대행하게 돼 있어서 주무 부처인 국토교통부 등에서 이 법을 개정하면 적용하겠다고 설명했습니다.  또 서울시는 이번 달부터 시가 발주하는 공공 공사의 시공 과정에 대한 동영상 기록 관리를 의무화한다고 밝혔습니다. 대상은 공사비 100억 원 이상의 책임 감리 공사와 철거 및 해체 공사, 건축법 제24조 7항에 따른 다중 이용 민간 건축물입니다. 동영상 기록은 구조적으로 중요한 작업이나 안전 관리가 필요한 밀폐공간 작업 등에 대한 전 과정을 촬영하는 것을 원칙으로 합니다.[사진 출처 : 연합뉴스 / 서울시 제공]"
155,사회,경남 양산경찰서는 문재인 전 대통령 사저 앞에서 소란행위를 하고 제지하는 경찰을 깨문 혐의로 집회 참가자인 60대 남녀를 입건해 조사하고 있습니다.  양산시 평산마을에 있는 문 전 대통령 사저 주변에서 집회를 벌여온 60대 남성은 어제(12일) 오후 3시 반쯤 경찰의 거듭된 제지에도 소란행위를 벌이다 경범죄 처벌법 위반 혐의로 체포됐습니다.  또 60대 여성은 체포 과정에서 경찰관의 손목을 깨물어 공무집행을 방해한 혐의를 받고 있습니다.  경찰은 신원확인 뒤 2명을 석방했으며 사건 조사를 거쳐 신병 처리할 예정입니다.
156,IT·과학,"오늘(13일) 밤 올해 가장 큰 '슈퍼문'이 뜹니다. 하지만 기상청은 오늘 장마전선의 영향으로 전국에 장맛비가 내리겠다고 예보해 실제 관측은 쉽지 않아 보입니다. 한국천문연구원은 올해 가장 큰 달이 (서울 기준) 오늘 저녁 7시 52분에 떠서 내일(14일) 새벽 3시 38분에 가장 커진 뒤, 새벽 5시 16분에 진다고 밝혔습니다. 지구상에서 달의 크기가 다르게 보이는 이유는 달이 지구 주위를 타원 궤도로 돌기 때문입니다. 지구와 달 사이의 거리가 가까우면 달이 커 보이고 멀면 작게 보입니다. 내일 둥근달이 지구와 가장 가까워질 때의 거리는 약 35만 7,418km로 지구와 달의 평균 거리인 38만 4,400km보다 약 2만 7천km 가깝습니다. 국립과천과학관은 당초 슈퍼문이 뜨는 오늘 저녁 7시부터 10시까지 특별관측회와 온라인 생방송을 진행할 예정이었으나, 우천으로 인해 관측이 어려워지며 취소했습니다. 나만의 별자리 머그컵 만들기, 달 시계 만들기 등의 시민 참여 행사는 예정대로 진행될 예정이며, 온라인 예약과 현장접수로 유료로 참여가 가능합니다. 지역별 월출·몰 시각은 한국천문연구원 천문우주지식정보 홈페이지(https://astro.kasi.re.kr/life/pageView/6) ‘생활천문관 - 월별 해/달 출몰시각'에서 참고할 수 있습니다.[사진 출처 : 한국천문연구원 제공]"
157,사회,"대구 변호사 사무실 방화사건과 관련해 경찰이 수사를 마무리하고 건물 관리책임자 등 5명을 입건했습니다. 대구경찰청은 해당 건물의 비상구로 통하는 통로와 유도등을 사무실 벽으로 가로막은 혐의로 건물 관리책임자 등 5명을 불구속 기소 의견으로 송치할 예정이라고 밝혔습니다. 또 이번 사건은 피의자 A 씨에 의한 방화 살인으로 결론을 내렸으며, 사망자 7명 모두 일산화탄소 중독사로 추정된다고 설명했습니다. 경찰은 범행에 쓰인 휘발유는 A 씨가 올해 1월 이전에 구입해 둔 것이며, 사망자 가운데 변호사와 사무장 등 2명의 복부 등에서 흉기에 찔린 상처가 발견됐지만 이는 직접적 사인으로 보기 어렵다고 덧붙였습니다. 앞서 지난달 9일 대구 수성구 범어동의 한 법률사무소 빌딩 2층에서 발생한 방화로 피의자를 포함한 7명이 숨지고 건물 내 50여 명이 다쳤습니다. [사진 출처 : 연합뉴스]"
158,사회,"오늘(13일) 오전 10시 50분쯤 대구시 신암동 파티마 삼거리 한 아파트 신축 공사현장 옥상에서 불이 났습니다. 불은 15분 만에 꺼졌으며, 인명피해는 발생하지 않았고 옥상 단열재가 일부 불에 탔습니다. 소방당국은 정확한 사고 원인을 조사하고 있습니다."
159,정치,"윤석열 대통령이 “코로나 팬데믹, 공급망의 불안정, 글로벌 경제 위기는 국제사회와의 강력한 연대와 협력을 요구하고 있다”며, 민간 중심으로의 경제 전환과 국제사회와의 연대와 협력이라는 두 축을 기반으로 ‘뉴노멀 시대’의 대전환을 준비해 나가겠다고 밝혔습니다. 윤 대통령은 오늘(13일) 언론사 주최 포럼에 참석해 “뉴노멀 시대에 우리가 직면하고 있는 복합 위기는 어느 한 국가에만 국한된 것이 아니”라며 이같이 말했습니다. 윤 대통령은 “우리의 외교·안보 정책의 중심축인 한미동맹은 자유민주주의, 인권, 법치와 같은 보편적 가치를 근간으로 하고 있다”며 5월 한미 정상회담에서 바이든 미국 대통령과 자유민주주의를 위한 ‘가치 공조’에 뜻을 함께했고, 나토정상회의에서도 회원국-파트너국 간 긴밀한 유대를 확인했다고 밝혔습니다. 윤 대통령은 이어 “경제안보 시대를 대비하는 길도 국제사회와의 연대와 협력에 달려있다”며 “반도체, 배터리, 미래 산업과 같은 첨단 산업에서의 핵심 역량을 바탕으로 포괄적인 공급망을 구축하고, 국제적 협력을 통해 기술 산업 파트너십을 강화할 것”이라고 말했습니다. 그러면서 “정부는 민간이 진정한 경제의 주체가 될 수 있도록 혁신의 여건을 조성하겠다”며 “핵심 전략 산업과 인재 육성을 통해 미래의 성장 동력을 찾는 일과 아울러 팬데믹의 재부상과 고물가의 위기를 극복해 나가는 데 정부의 역량을 집중시켜야 한다”고 강조했습니다.[사진 출처 : 연합뉴스]"
160,사회,"경기도 공정특별사법경찰단은 여성청소년들에게 소액을 단기간 빌려주고 고율의 이자를 받아 챙긴 혐의로 2명을 입건했습니다. 올해 25살인 A씨는 2020년 1월부터 지난해 9월까지 SNS를 통해 ‘대리 입금해드립니다. 첫 거래 3만원까지 가능합니다. 남자는 안 받습니다’ 등의 광고 글을 게시한 뒤 이를 보고 연락한 여성청소년 338명에게 최대 30만원까지 1인당 최대 10여 차례에 걸쳐 대출해주고 수수료를 챙긴 혐의를 받고 있습니다.  이 기간 A씨가 대출 명목으로 빌려준 돈은 2억9천만원이고 챙긴 수수료는 4천만 원인 것으로 조사됐습니다.  A씨는 대출금을 제때 갚지 못하면 전화와 SNS를 통해 욕설·협박을 하는 등 불법추심도 일삼은 것으로 확인됐습니다. 올해 16살인 B양은 같은 수법으로 올해 1~5월 247명에게 1천529만원을 대출해주고 600만원을 챙긴 혐의를 받고 있습니다. B양은 SNS를 통해 피해자의 이름, 나이, 전화번호는 물론 가족과 지인의 연락처까지 받은 것으로 조사됐습니다.[사진 출처 : 연합뉴스 / 경기도 제공]"
161,경제,"정부가 경제 법령상 형법이 기업활동을 제약하지 않도록 형량 합리화를 추진합니다. 범죄와 무관한 단순 행정상 의무 위반 등은 형벌이 삭제됩니다.  방기선 기획재정부 1차관과 이노공 법무부 차관은 오늘(13일) 정부서울청사에서 ‘경제 형벌 규정 개선 TF’를 출범해 공동으로 회의를 주재하고 “경제 법령상 과도한 형벌 조항들은 민간의 경영활동을 위축시키고 우리나라의 상대적 투자 매력도를 저하 시키는 등 부작용을 초래해 개선 필요성이 꾸준히 제기돼 왔다”며 이 같이 밝혔습니다.  TF는 우선, 부처별 소관 법률조항을 전수조사하고, 경제 6단체와 전문가 등의 민간 의견을 수렴해 미리 파악된 형벌 조항 등을 제로 베이스에서 검토하기로 했습니다.  사적자치 영역에 대해 필요·최소한의 형벌인지, 행정제재 등 다른 수단으로 입법목적 달성이 불가능한지, 유사한 입법목적의 타 법률조항과 형평성이 맞는지 또 해외 사례와 비교하거나 시대 변화에도 맞는 조항인지 등을 들여다 볼 예정입니다.  이를 통해 국민의 생명, 범죄와 무관한 단순 행정상 의무 위반은 형벌 삭제 또는 행정제재로 전환하고, 형벌 존치가 불가피한 경우에도 과도한 형량은 완화하거나 행정 제재 부과 후 미이행 시 형벌 부과, 책임의 경중에 따라 형량을 차등화하기로 했습니다. TF는 부처별 1차 검토를 통해 개선방안을 마련하고, 관계부처 1급 또는 국장급으로 구성되는 실무회의 2차 검토를 거쳐, 연중 순차적으로 개선안을 확정할 계획입니다."
162,사회,오늘(13) 오전 6시쯤 전남 여수시 연도 남동쪽 17㎞ 해상에서 7명이 탄 4t급 어선 A호가 30t급 어선 B호와 충돌해 뒤집히는 사고가 났습니다.  사고 충격으로 A호에 타고 있던 승선원들이 바다에 빠졌지만 모두 구조됐습니다.  여수 해경은 사고 해상에 엷은 유막이 생긴 것을 확인하고 방제 작업을 했습니다.  해경은 두 어선의 승선원들을 상대로 정확한 사고 경위를 조사하고 있습니다.[사진 출처 : 연합뉴스 / 여수해경 제공]
163,사회,"여성청소년을 대상으로 고금리 불법 대출을 하거나 영세업자들을 상대로 고리대금을 받아 챙긴 불법대부업자 6명이 적발됐습니다. 경기도 공정특별사법경찰단은 이들을 대부업법 위반 혐의로 형사 입건했다고 밝혔습니다. 이들이 대출해준 금액은 21억 원, 피해자는 644명에 이르는 것으로 파악됐습니다. 피의자 A 씨는 2020년 1월부터 지난해 9월까지 무등록으로 대부업을 하면서 ‘대리입금’, ‘첫 거래 3만 원까지’, ‘남자는 안 받습니다’ 등의 광고 글을 올리고 연락이 오는 이들에게 1만 원~30만 원 정도를 빌려준 것으로 조사됐습니다. 대부분 피해자는 여성 청소년이었으며 대출해주면서 ‘수고비’나 ‘지각비’ 등 명목으로 수수료를 받아 챙긴 것으로 드러났습니다. 이 같은 수법으로 338명에게 2억 9천만 원을 대출해주고 이자를 포함해 3억3천만 원을 받아낸 것으로 파악됐습니다. 16살인 B양은 비슷한 방식으로 247명에게 1,529만 원을 대출해주고 2,129만 원을 받아 최고 2만%가 넘는 고금리 이자를 챙긴 것으로 조사됐습니다. 서울 강남구에 대부업 등록을 한 C 씨는 저신용 상인들에게 ‘100일 일수’, ‘10일 급전’ 등의 명목으로 돈을 빌려준다고 한 뒤 30%의 고금리를 받다가 적발됐습니다. C 씨는 피해자들에게 원하는 대출금액보다 더 많은 돈을 송금해주고 차액은 현금으로 돌려받으면서 더 많이 입금한 금액까지 최고 742%의 고금리를 적용한 혐의를 받고 있습니다. 김영수 공정특별사법경찰단장은 “수사 결과 청소년 대리 입금, 광역 원정 대부, 법제도를 악용한 부동산 강취 등 갈수록 수법이 교활해지고 대담해지고 있다”며 “경제가 어려워지면서 취약계층에 대한 불법사금융 확산이 우려되는 만큼 관련 수사를 강화하겠다”고 말했습니다.[사진 출처 : 게티이미지]"
164,정치,"2019년 11월 문재인 정부가 탈북 어민 2명을 북송한 사건에 대해 권성동 국민의힘 당 대표 직무대행 겸 원내대표는 “민주당 정부는 인권을 외치면서 보편적 인권은 외면했고, 온갖 소수자의 인권은 챙겼지만 북한 인권에 대해서는 모른 척했다”고 비판했습니다.  권 대행은 오늘(13일) SNS에 통일부가 탈북어민 북송 당시 사진을 공개한 사실을 언급하며 “이러한 대(大)모순의 시대를 끝내야 한다”고 적었습니다.  권 대행은 “이들은 북한군에 인계되면서 자리에 주저앉고 벽에 머리를 찧었는데, 돌아가면 죽음이라는 것을 직감한 것”이라면서 “탈북 어민은 나포 당시부터 귀순을 외쳤고 귀순 의향서를 썼음에도 민주당 정부는 이들이 ‘귀순에 대한 진정성이 없다’는 이유를 들며 나포 5일 만에 강제로 북송했다”고 지적했습니다.  이어 “민주당 정부는 탈북어민이 살인자라고 주장했는데, 그 출처는 북한”이라며 “제대로 된 검증도 안 해보고 어떻게 북한의 말을 곧이곧대로 믿을 수 있냐”고 반문했습니다.  그러면서 “멀쩡한 우리 공무원은 월북으로 몰면서, 북한 말은 한 치의 의심도 없이 믿었다”고 꼬집었습니다.  권 대행은 “윤석열 정부와 국민의힘은 달라지겠다”면서 “자국민의 생명과 안전을 보호하는 것은 물론, 보편적 인권에 근거한 자유민주국가로서 전 세계에 부끄럽지 않은 나라를 만들겠다”고 밝혔습니다."
